,Dispositivo,data_hora,Temperatura,Umidade,N,P,K,pH,Produção
905,2111,2025-12-16T17:00:00.000,22.139309644468447,53.32161779978947,baixo,alto,medio,7.01879483530924,6.04480657026968
906,2602,2025-12-16T18:00:00.000,17.920431577060242,62.67645284935834,baixo,medio,alto,5.163178407621356,5.288934275422844
907,2602,2025-12-16T19:00:00.000,24.238760698081663,51.26074025514216,alto,medio,medio,9.152900627008929,12.789352955619226
908,2602,2025-12-16T20:00:00.000,23.936452543423226,72.19712362300791,baixo,alto,baixo,8.061644697981023,10.287957838373435
909,5409,2025-12-16T21:00:00.000,28.48976416991638,77.54229656597451,medio,medio,alto,9.02745024911082,15.495600046136603
910,5409,2025-12-16T22:00:00.000,21.076665295140998,58.401119886514685,medio,alto,baixo,9.152585676096834,3.523751830754066
911,1366,2025-12-16T23:00:00.000,22.65745098299182,75.75025030397363,medio,medio,medio,8.490135121994438,14.08031459131536
912,2602,2025-12-17T00:00:00.000,22.748151051132265,58.766546913856935,baixo,alto,medio,6.635263607498304,5.0621800892782876
913,2111,2025-12-17T01:00:00.000,26.732359839290424,77.32310484931746,baixo,baixo,baixo,7.663280530092547,7.241697787338729
914,2111,2025-12-17T02:00:00.000,21.714113402839143,72.61885710790352,baixo,alto,medio,4.962192436718459,3.6164609338514158
915,1366,2025-12-17T03:00:00.000,22.83706457731102,74.14720330524315,medio,baixo,baixo,8.041872504849447,15.11611761665317
916,2111,2025-12-17T04:00:00.000,23.82368952914962,50.540196668013635,medio,medio,medio,5.075519534435685,12.576115943171743
917,1366,2025-12-17T05:00:00.000,22.559827369469076,78.88431071222078,baixo,medio,medio,8.163697543060941,6.7801653349800795
918,2602,2025-12-17T06:00:00.000,20.660699156348414,71.80012976210969,medio,medio,medio,5.377588964523812,2.023643353634506
919,2111,2025-12-17T07:00:00.000,22.582269978694924,59.142532861584,alto,medio,alto,4.70530780090132,7.1422602308631085
920,2602,2025-12-17T08:00:00.000,25.220895249579314,74.8818399457654,baixo,medio,baixo,4.991706940857744,7.173980261581439
921,5409,2025-12-17T09:00:00.000,18.92045410176682,58.4456359524479,medio,medio,medio,4.011952811314422,5.920058749083647
922,2111,2025-12-17T10:00:00.000,22.398909022440627,76.18261518698384,medio,baixo,medio,8.31243770712118,29.545770300095718
923,5409,2025-12-17T11:00:00.000,19.89963755518248,53.37741171235811,baixo,baixo,baixo,8.394406294350276,10.543854977228095
924,2111,2025-12-17T12:00:00.000,25.585139886774527,71.11057932382387,medio,baixo,medio,7.089600099479557,28.980939697683457
925,2602,2025-12-17T13:00:00.000,17.430439285648674,66.22095429934731,medio,medio,medio,4.968176806332302,1.729160197979788
926,1366,2025-12-17T14:00:00.000,20.323234458185233,52.89603410586322,alto,baixo,baixo,4.501326025064138,0.4909550682488659
927,2602,2025-12-17T15:00:00.000,23.131635625193564,57.25681484776517,alto,medio,medio,4.114773798623722,10.997723830611443
928,2602,2025-12-17T16:00:00.000,26.69657208770302,50.372121088319446,medio,medio,baixo,4.994489061791324,14.76847350181944
929,2602,2025-12-17T17:00:00.000,21.802749216781038,64.06303896393517,medio,baixo,medio,9.34513320989888,16.342046000002565
930,2111,2025-12-17T18:00:00.000,20.334401419920404,59.03795782280001,medio,medio,baixo,5.449221050210091,4.413336203153191
931,1366,2025-12-17T19:00:00.000,27.64347120832177,67.95072452893277,medio,alto,alto,6.125627963303294,14.476081820081228
932,5409,2025-12-17T20:00:00.000,17.65595829875127,58.917134231258515,medio,baixo,medio,4.632072906887999,4.050265154943957
933,2602,2025-12-17T21:00:00.000,15.403582130139753,58.99757334520954,baixo,medio,medio,5.334167828489022,5.923756474160523
934,2111,2025-12-17T22:00:00.000,23.32004335016,72.2957959619481,medio,medio,medio,7.1153474246812305,4.422131801002653
935,5409,2025-12-17T23:00:00.000,20.493837326942167,51.44428507935061,medio,medio,alto,7.646516098573915,8.93709713129113
936,2602,2025-12-18T00:00:00.000,18.93630154860786,77.08684985575962,medio,medio,medio,5.472113884997267,2.6923981171278686
937,5409,2025-12-18T01:00:00.000,24.12506934189806,75.56791623173544,alto,medio,baixo,4.346392955350703,1.6449832037666643
938,2602,2025-12-18T02:00:00.000,22.731402141313595,70.03414049679219,baixo,medio,medio,6.346197214764392,5.4562908608751535
939,5409,2025-12-18T03:00:00.000,20.307764107789815,67.79664710322153,medio,baixo,alto,5.405220225558005,9.016819280427114
940,5409,2025-12-18T04:00:00.000,18.159086803987318,76.76907494418957,baixo,medio,medio,5.317323539378812,4.691296989705408
941,1366,2025-12-18T05:00:00.000,24.617371984840435,55.559905385861434,medio,medio,medio,9.759176816280732,2.4190349162703244
942,1366,2025-12-18T06:00:00.000,23.950603533875984,52.369074865724855,medio,baixo,alto,7.697802915554345,20.448592636456553
943,2602,2025-12-18T07:00:00.000,21.70247240866185,57.18530509728615,medio,medio,alto,7.341270659032576,12.448270916099283
944,2111,2025-12-18T08:00:00.000,27.539910988143,73.83734836100571,medio,alto,alto,6.4946506211399315,0
945,1366,2025-12-18T09:00:00.000,18.78974570102154,51.0401080017945,medio,medio,baixo,6.573666000580865,9.513976294594622
946,5409,2025-12-18T10:00:00.000,17.423424487225784,67.48420505250469,medio,medio,medio,7.245430023028485,1.0827265602072087
947,1366,2025-12-18T11:00:00.000,19.924275790356266,79.8631254857393,medio,alto,medio,8.178578842216643,10.507291545486499
948,1366,2025-12-18T12:00:00.000,21.863241950933507,75.67088281512619,medio,medio,medio,8.212876577090977,9.367318608196221
949,2602,2025-12-18T13:00:00.000,22.730018347968077,65.64337067130768,alto,medio,medio,5.030163446232697,8.236172342536529
950,1366,2025-12-18T14:00:00.000,21.27629182643101,51.90922727859927,baixo,medio,baixo,7.000676512459762,4.376299710752145
951,1366,2025-12-18T15:00:00.000,23.05616618954289,74.94120543157129,baixo,alto,medio,6.471748570204612,11.92647803662176
952,5409,2025-12-18T16:00:00.000,18.24538172742867,67.96935524531631,medio,medio,medio,9.223161797616305,0
953,1366,2025-12-18T17:00:00.000,26.331293812219776,53.447989911787005,alto,medio,baixo,7.788513527310259,10.126322758235542
954,5409,2025-12-18T18:00:00.000,21.753546464822293,52.81571854470069,medio,medio,medio,7.195024398495891,12.32805603008789
955,1366,2025-12-18T19:00:00.000,25.351887494764384,77.28880458309777,baixo,alto,baixo,4.692367853073504,9.145224323238004
956,1366,2025-12-18T20:00:00.000,23.02817603913311,70.07600788814236,medio,medio,medio,7.6338273359404685,21.54554329666223
957,2111,2025-12-18T21:00:00.000,23.37025965746135,74.87860397950267,medio,baixo,baixo,4.7032234340814005,12.498325223018622
958,1366,2025-12-18T22:00:00.000,23.70930184069661,76.36936700846802,baixo,alto,medio,6.023239453394512,10.7564035138869
959,5409,2025-12-18T23:00:00.000,23.343125680051944,67.15317056144967,medio,medio,medio,4.857051788885991,9.073280235938766
960,5409,2025-12-19T00:00:00.000,23.92816827960263,65.52339055265124,alto,baixo,medio,8.152441882146213,26.573438442990252
961,2602,2025-12-19T01:00:00.000,25.987457590397295,62.9128223096297,medio,medio,medio,5.237512683016916,11.189047926174473
962,2602,2025-12-19T02:00:00.000,22.589563509104412,59.50839763373358,medio,medio,alto,6.351156239128156,5.576254071873635
963,2111,2025-12-19T03:00:00.000,24.127011272765536,63.037878825761354,medio,alto,baixo,9.374048665712671,12.342503411703074
964,5409,2025-12-19T04:00:00.000,21.73079291713832,73.2163896719047,baixo,baixo,baixo,5.225898300393822,6.11545181838839
965,5409,2025-12-19T05:00:00.000,26.32035164634842,68.05770293045394,alto,alto,alto,7.046830383752675,0
966,5409,2025-12-19T06:00:00.000,19.97082309382219,76.77569869864539,medio,medio,baixo,6.515629966996132,3.9484677539042705
967,2111,2025-12-19T07:00:00.000,27.402821298732448,63.30140043137563,medio,baixo,alto,4.108744246274378,30.016964961434322
968,5409,2025-12-19T08:00:00.000,21.87952614806697,68.21268736156262,medio,alto,alto,8.756548681436877,12.971820170867582
969,2602,2025-12-19T09:00:00.000,17.707674693645856,68.93922659275967,medio,medio,medio,4.414275437887598,5.865100947090148
970,2111,2025-12-19T10:00:00.000,22.38431324473237,67.75091486918977,medio,baixo,alto,6.845530125861721,23.806529388632846
971,2602,2025-12-19T11:00:00.000,19.95684502757536,71.0790131925655,baixo,medio,baixo,7.3640697696337,0
972,2602,2025-12-19T12:00:00.000,24.521930646966172,57.12300405124419,alto,alto,medio,7.770558739687522,3.977542161535147
973,2111,2025-12-19T13:00:00.000,20.04212806209283,65.37091332637372,alto,medio,medio,8.131789775847253,5.147470662220968
974,1366,2025-12-19T14:00:00.000,20.66144970035566,53.12674408425043,medio,baixo,medio,5.519634301136291,7.719668324982676
975,1366,2025-12-19T15:00:00.000,16.331377807163406,61.53533982934438,alto,baixo,alto,4.059872659950696,1.44793378785551
976,2602,2025-12-19T16:00:00.000,20.64308104225277,64.63001205863793,baixo,baixo,baixo,8.340661974129471,10.591654612427988
977,1366,2025-12-19T17:00:00.000,14.72836202011313,69.56672778636417,medio,medio,medio,7.2139395960854715,1.0181769538286947
978,5409,2025-12-19T18:00:00.000,17.24829152954283,78.5159315775861,medio,medio,medio,9.016706219243492,7.14514715797702
979,2111,2025-12-19T19:00:00.000,24.281243968432893,68.01953199645068,medio,baixo,medio,8.928330177404167,26.909220938602978
980,2602,2025-12-19T20:00:00.000,24.357400475952495,72.3078174852968,medio,baixo,baixo,9.059957006727299,12.022470691500125
981,5409,2025-12-19T21:00:00.000,23.276372685354893,65.18798178485608,medio,medio,medio,6.910567959877241,8.911471379980682
982,1366,2025-12-19T22:00:00.000,19.09907157061236,69.02312094128993,baixo,alto,alto,6.001770375021194,4.475021308695899
983,5409,2025-12-19T23:00:00.000,21.85686593157406,52.1279664840132,medio,medio,baixo,8.74934921554822,5.104750090849631
984,1366,2025-12-20T00:00:00.000,21.989192382728294,57.63174742525541,baixo,alto,alto,6.707764678175529,5.476065648376336
985,2602,2025-12-20T01:00:00.000,18.52490593242237,60.85559279615416,medio,medio,medio,5.1006531784206075,5.428604322714007
986,5409,2025-12-20T02:00:00.000,26.510194905301454,64.17480065019541,baixo,baixo,medio,9.129844117368846,15.857662902805636
987,2111,2025-12-20T03:00:00.000,24.632086871727015,51.36946236507151,baixo,alto,medio,9.295359260634083,12.017204502154044
988,2602,2025-12-20T04:00:00.000,21.337107478511008,54.20072292659953,medio,medio,baixo,6.797858536841021,0
989,5409,2025-12-20T05:00:00.000,22.080657516983592,58.30442923373917,medio,medio,medio,4.454198363858724,3.911926527094993
990,5409,2025-12-20T06:00:00.000,22.625148423842656,79.14598072703151,alto,alto,alto,6.326956539501587,20.03863619338708
991,1366,2025-12-20T07:00:00.000,15.874795394727128,59.940410213091525,medio,baixo,medio,8.82122595677562,0
992,2602,2025-12-20T08:00:00.000,21.25846785243821,64.46123174336248,medio,baixo,alto,9.410644171277372,7.202657518914094
993,2602,2025-12-20T09:00:00.000,19.954047256006604,55.88293138215179,alto,medio,medio,5.220836454985575,9.143456073088233
994,2602,2025-12-20T10:00:00.000,18.995139970315254,68.32340213227305,medio,baixo,baixo,4.40184167215163,0
995,2602,2025-12-20T11:00:00.000,21.156699121342136,58.42049646547923,baixo,baixo,medio,9.264102718797032,7.818641424900663
996,1366,2025-12-20T12:00:00.000,27.393059580548567,56.2097773531528,medio,baixo,alto,6.3364296338732515,35.62574627959887
997,2111,2025-12-20T13:00:00.000,23.92252858380103,65.49717885337937,alto,baixo,medio,7.25056578560538,12.444252007305142
998,2602,2025-12-20T14:00:00.000,20.28646303065161,50.165173974812625,medio,medio,alto,9.808394872304554,0
999,1366,2025-12-20T15:00:00.000,23.717748344068475,50.22992097947676,baixo,baixo,alto,4.399388367485337,1.5937856008418159
